session_id,session_type,session_description,session_track,session_room,start_session,end_session,presentation_LastName,presentation_FirstName,presentation_authors,presentation_title,start_presentation,end_presentation
session_0000195690_0,Parallel Session - EAST Building,Film policies and institutions,Film Studies,1325-028,2022-10-20T11:00:00,2022-10-20T12:30:00,Kowalik,Natalie,"N. Kowalik1, P. Meers2.1University of Antwerp, Department of Communication Studies- Visual and Digital Cultures Research Center, Antwerp, Belgium.2University of Antwerp, Department of Communication Studies- Visual and Digital Cultures Research Center ViDi, Antwerp, Belgium.",Film policy in times of Covid-19   Rethinking the impact of policy studies in the case of South Africa,2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000195690_0,Parallel Session - EAST Building,Film policies and institutions,Film Studies,1325-028,2022-10-20T11:00:00,2022-10-20T12:30:00,Haastrup,Helle Kannik,"H.K. Haastrup1.1University of Copenhagen, Department of Nordic Studies and Linguistics, Copenhagen S, Denmark.","Druk, Twitter and #Oscar21: Analysing the movie awards show as an expanded cultural forum",2022-10-20T11:30:00,2022-10-20T11:45:00
session_0000195690_0,Parallel Session - EAST Building,Film policies and institutions,Film Studies,1325-028,2022-10-20T11:00:00,2022-10-20T12:30:00,Calderon,Orianna,"O. Calderon1, M. Jansson2.1University of Granada, Women’s and Gender Studies Institute., Granada, Spain.2Örebro University, School of Humanities- Education and Social Sciences. Center for Feminist Social Studies, Örebro, Sweden.","The impact of academic and activist research on the design, implementation and problematisation of gender equality and diversity policies in the film industry. A comparative analysis of Spain and Sweden",2022-10-20T11:45:00,2022-10-20T12:00:00
session_0000195690_0,Parallel Session - EAST Building,Film policies and institutions,Film Studies,1325-028,2022-10-20T11:00:00,2022-10-20T12:30:00,Zemaityte,Vejune,"V. Zemaityte1, I. Ibrus1, A. Karjus2, U. Rohn1, M. Schich1.1Tallinn University, Baltic Film- Media and Arts School, Tallinn, Estonia.2Tallinn University, Institute of Humanities, Tallinn, Estonia.",International film festival participation network and its effects on film life-cycles: A cultural data analytics approach,2022-10-20T12:00:00,2022-10-20T12:15:00
session_0000195940_0,Parallel Session - EAST Building,Diversity,Television Studies,1325-036,2022-10-20T11:00:00,2022-10-20T12:30:00,Eichner,Susanne,"","",,
session_0000195940_0,Parallel Session - EAST Building,Diversity,Television Studies,1325-036,2022-10-20T11:00:00,2022-10-20T12:30:00,Ramon,Xavier,"X. Ramon1, J.L. Rojas-Torrijos2.1Universitat Pompeu Fabra, Communication, Barcelona, Spain.2Universidad de Sevilla, Departamento de Periodismo II, Sevilla, Spain.","European public service media, disability sports, and cultural citizenship in the digital age: an analysis of agenda diversity in the Tokyo 2020 Paralympic Games",2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000195940_0,Parallel Session - EAST Building,Diversity,Television Studies,1325-036,2022-10-20T11:00:00,2022-10-20T12:30:00,Gutierrez Lozano,Juan Francisco,"J.F. Gutierrez Lozano1, A. Cuartero1.1University of Malaga, Department of Journalism- Communication Faculty Media Studies, Malaga, Spain.",Young Andalusians migrated to Europe and Television: consumption and representation in news and entertainment content,2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000195940_0,Parallel Session - EAST Building,Diversity,Television Studies,1325-036,2022-10-20T11:00:00,2022-10-20T12:30:00,Lombardi,Giancarlo,"G. Lombardi1.1The Graduate Center/CUNY, Comparative Literature, New York, USA.","Stories from the Rust: Racial and Class Conflicts in Mare of Easttown, Dopesick, American Rust, and Mayor of Kingstown",2022-10-20T11:30:00,2022-10-20T11:45:00
session_0000195950_0,Parallel Session - EAST Building,Communication and Healthy Lifestyle,Health Communication,1325-120,2022-10-20T11:00:00,2022-10-20T12:30:00,Wagner,Anna,"","",,
session_0000195950_0,Parallel Session - EAST Building,Communication and Healthy Lifestyle,Health Communication,1325-120,2022-10-20T11:00:00,2022-10-20T12:30:00,Quico,Celia,"C. Quico1.1Universidade Lusófona de Humanidades e Tecnologias, Centre for Research in Applied Communication- Culture- and New Technologies CICANT, Lisboa, Portugal.","LusófonAtiva: lessons learned from a co-created communication campaign to promote active and healthy lifestyles among university students, faculty and staff",2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000195950_0,Parallel Session - EAST Building,Communication and Healthy Lifestyle,Health Communication,1325-120,2022-10-20T11:00:00,2022-10-20T12:30:00,Voigt,Charmaine,"C. Voigt1, A. Kraemer2, P. Eckler3, A. Tonner4.1Institut für KMW/ Universität Leipzig, nutriCARD, Leipzig, Germany.2Leipzig University, nutriCARD, Leipzig, Germany.3Strathclyde University, Journalism- Media and Communication, Glasgow, United Kingdom.4Strathclyde University, Marketing, Glasgow, United Kingdom.",Informational value of nutrition-related #healthylifestyle Instagram posts,2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000195950_0,Parallel Session - EAST Building,Communication and Healthy Lifestyle,Health Communication,1325-120,2022-10-20T11:00:00,2022-10-20T12:30:00,Duarte Melo,Ana,"A. Duarte Melo1, T. Ruão1, S. Balonas1, M. Alves1, M. Ferreira1.1University of Minho  NIF 502 011 378, Communication Sciences Department / CECS-Communication and Society Research Centre, Braga, Portugal.",A tool to re-think impact: building a Best Practices Guide in the scope of the Portuguese National Health Plan 2021-2030,2022-10-20T11:30:00,2022-10-20T11:45:00
session_0000195950_0,Parallel Session - EAST Building,Communication and Healthy Lifestyle,Health Communication,1325-120,2022-10-20T11:00:00,2022-10-20T12:30:00,Leismann,Kristin,"K. Leismann1, J. Godemann1.1Justus-Liebig-University of Giessen, Professorship for Communication and Engagement in Agricultural- Nutritional and Environmental Sciences, Giessen, Germany.",How is healthy living related with social media literacy?,2022-10-20T11:45:00,2022-10-20T12:00:00
session_0000195950_0,Parallel Session - EAST Building,Communication and Healthy Lifestyle,Health Communication,1325-120,2022-10-20T11:00:00,2022-10-20T12:30:00,Perello,Salvador,"S. Perello1, A. García-Arranz1, F. Gómez-Buil1.1Universidad Rey Juan Carlos, Department of Communication Sciences and Sociology- Universidad Rey Juan Carlos- Madrid- Spain, Madrid, Spain.",Communication on awareness and risk perception of non-prescription drugs: A systematic review,2022-10-20T12:00:00,2022-10-20T12:15:00
session_0000195960_0,Parallel Session - EAST Building,Ethics and Mediated Suffering,Ethics of Mediated Suffering,1325-128,2022-10-20T11:00:00,2022-10-20T12:30:00,Joye,Stijn,"","",,
session_0000195960_0,Parallel Session - EAST Building,Ethics and Mediated Suffering,Ethics of Mediated Suffering,1325-128,2022-10-20T11:00:00,2022-10-20T12:30:00,Mckeown,Clare,"C. Mckeown1.1University of Stirling co-registered at University of Strathclyde, Communications- Media- & Culture, Stirling, United Kingdom.",Whose story to tell? Public narratives of domestic abuse,2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000195960_0,Parallel Session - EAST Building,Ethics and Mediated Suffering,Ethics of Mediated Suffering,1325-128,2022-10-20T11:00:00,2022-10-20T12:30:00,Cotal San Martin,Vladimir,"V. Cotal San Martin1, G. Aitaki1.1Karlstads University, Department of Geography- Media and Communication GMK, Karlstad, Sweden.","EVERYBODY HURTS? RACE, CLASS AND MEDIATED SUFFERING IN REALITY TV SHOW SWEATSHOP: DEAD CHEAP FASHION",2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000195960_0,Parallel Session - EAST Building,Ethics and Mediated Suffering,Ethics of Mediated Suffering,1325-128,2022-10-20T11:00:00,2022-10-20T12:30:00,Marincean,Alina,"A. Marincean1.1Babes-Bolyai University, Communication- Public Relations and Advertising, Cluj Napoca, Romania.",The politics of regret from storytelling to political activism. Elie Wiesel’s ethics of mediating suffering.,2022-10-20T11:30:00,2022-10-20T11:45:00
session_0000195970_0,Parallel Session - EAST Building,Visual cultures across contexts and media,Visual Cultures,1325-136,2022-10-20T11:00:00,2022-10-20T12:30:00,Kedra,Joanna,"","",,
session_0000195970_0,Parallel Session - EAST Building,Visual cultures across contexts and media,Visual Cultures,1325-136,2022-10-20T11:00:00,2022-10-20T12:30:00,Smatzkin Ohana,Liron,"L. Smatzkin Ohana1, P. Frosh1.1Hebrew University of Jerusalem, Department of Communication and Journalism, Jerusalem, Israel.",Corporate appropriations of vernacular images on Instagram: from User Generated Content to a User Generated Aesthetic,2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000195970_0,Parallel Session - EAST Building,Visual cultures across contexts and media,Visual Cultures,1325-136,2022-10-20T11:00:00,2022-10-20T12:30:00,Forsler,Ingrid,"I. Forsler1, M. Forsman1.1Södertörn University, School of Culture and Education, Huddinge, Sweden.","Envisioning educational futures: Ed-tech industry images of the ""smart classroom""",2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000195970_0,Parallel Session - EAST Building,Visual cultures across contexts and media,Visual Cultures,1325-136,2022-10-20T11:00:00,2022-10-20T12:30:00,Kopelman‬‏,Sara,"S. Kopelman‬‏1.1The Hebrew University of Jerusalem, Communication and Journalism, Jerusalem, Israel.",Looped memories: the temporality of photographed GIFs,2022-10-20T11:30:00,2022-10-20T11:45:00
session_0000195970_0,Parallel Session - EAST Building,Visual cultures across contexts and media,Visual Cultures,1325-136,2022-10-20T11:00:00,2022-10-20T12:30:00,Najem,Chafic,"C. Najem1.1Stockholm University, Institute of Media Studies, Stockholm, Sweden.",Prison Images as Counter-Shots: investigating the illicit digital media use in Lebanese incarceration,2022-10-20T11:45:00,2022-10-20T12:00:00
session_0000195970_0,Parallel Session - EAST Building,Visual cultures across contexts and media,Visual Cultures,1325-136,2022-10-20T11:00:00,2022-10-20T12:30:00,Diers-Lawson,Audra,"A. Diers-Lawson1, G. Omondi2, S. Hillier3.1Kristiania University College, School of Communication- Leadership- and Marketing, Oslo, Norway.2Leeds Beckett University, School of Public Relations and Journalism, Leeds, United Kingdom.3Nottingham Trent University, Department of Marketing, Nottingham, United Kingdom.",‘FACTS’ vs ‘Protect the NHS’: Applying a contingency-based analytic framework to compare the English and Scottish visual campaigns for self-protective behavior during COVID-19,2022-10-20T12:00:00,2022-10-20T12:15:00
session_0000195990_0,Parallel Session - EAST Building,Processes and Discourses in Media Policy Making,Communication Law and Policy,1325-220,2022-10-20T11:00:00,2022-10-20T12:30:00,van den Bulck,Hilde,"","",,
session_0000195990_0,Parallel Session - EAST Building,Processes and Discourses in Media Policy Making,Communication Law and Policy,1325-220,2022-10-20T11:00:00,2022-10-20T12:30:00,Lüthi,Ely,"E. Lüthi1.1USI Università della Svizzera italiana, Institute of Media and Journalism IMeG, Lugano, Switzerland.","Impacting Swiss digitalisation. The role of government, parliament, and interest groups in shaping Switzerland’s digitalisation process.",2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000195990_0,Parallel Session - EAST Building,Processes and Discourses in Media Policy Making,Communication Law and Policy,1325-220,2022-10-20T11:00:00,2022-10-20T12:30:00,Lameiras,Mariana,"M. Lameiras1, E. Costa e Silva1.1University of Minho, Communication and Society Research Center, Braga, Portugal.",Views on multistakeholderism: the implementation of the AVMSD and the participation of stakeholders in Portugal,2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000195990_0,Parallel Session - EAST Building,Processes and Discourses in Media Policy Making,Communication Law and Policy,1325-220,2022-10-20T11:00:00,2022-10-20T12:30:00,Pujari,Harshad S.,"H.S. Pujari1.1Bharati Vidyapeeth deemed to be University, Law, Pune, India.",State Narratives on use of Legislation on Extremism against Media Outlets: a Case of Russia,2022-10-20T11:30:00,2022-10-20T11:45:00
session_0000195990_0,Parallel Session - EAST Building,Processes and Discourses in Media Policy Making,Communication Law and Policy,1325-220,2022-10-20T11:00:00,2022-10-20T12:30:00,Pohlmann,Jens,"J. Pohlmann1.1University of Bremen, Centre for Media- Communication & Information Research ZeMKI, Bremen, Germany.",To overblock or not to overblock? - The discourse about platform regulation and freedom of speech in Germany,2022-10-20T11:45:00,2022-10-20T12:00:00
session_0000196000_0,Parallel Session - EAST Building,"Digital and Analogue Sources for Media History. Epistemologies, typologies, archives",Communication History,1325-228,2022-10-20T11:00:00,2022-10-20T12:30:00,Schwarzenegger,Christian,"","",,
session_0000196000_0,Parallel Session - EAST Building,"Digital and Analogue Sources for Media History. Epistemologies, typologies, archives",Communication History,1325-228,2022-10-20T11:00:00,2022-10-20T12:30:00,Aasman,Susan,"S. Aasman1, M. Miedema1.1University of Groningen, Media and Journalism Studies, Groningen, Netherlands.",From home movie collections to everyday data management. A longue durée history of (personal media) archives,2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000196000_0,Parallel Session - EAST Building,"Digital and Analogue Sources for Media History. Epistemologies, typologies, archives",Communication History,1325-228,2022-10-20T11:00:00,2022-10-20T12:30:00,Barcella,Deborah,"D. Barcella1, M. Fomasi2, E. benecchi2, G. Balbi2.1USI Università della Svizzera italiana, Institute of Media and Journalism, Lugano, Switzerland.2USI Università della Svizzera italiana, IMeG, Lugano, Switzerland.",Accelerate digging. CERN archives and the sources to retrace the history of the World Wide Web,2022-10-20T11:00:00,2022-10-20T11:15:00
session_0000196000_0,Parallel Session - EAST Building,"Digital and Analogue Sources for Media History. Epistemologies, typologies, archives",Communication History,1325-228,2022-10-20T11:00:00,2022-10-20T12:30:00,Schafer,Valérie,"V. Schafer1.1University of Luxembourg, \tLuxembourg Centre for Contemporary and Digital History, Esch-sur-Alzette, Luxembourg.",“Challenge accepted”. The many sources to catch the history of virality and memes,2022-10-20T11:15:00,2022-10-20T11:30:00
session_0000196000_0,Parallel Session - EAST Building,"Digital and Analogue Sources for Media History. Epistemologies, typologies, archives",Communication History,1325-228,2022-10-20T11:00:00,2022-10-20T12:30:00,Brügger,Niels,"N. Brügger1.1Aarhus University, School of Communication and Culture - Media Studies, Aarhus, Denmark.",The archived web as a historical source,2022-10-20T11:30:00,2022-10-20T11:45:00
